x1,x2,x3,x4,t
-6.633841,-7.388014,23.600151,-76.908707,5.020000
-6.716321,-7.611056,23.473035,-76.626447,5.030000
-6.812642,-7.843566,23.371097,-76.395802,5.040000
-6.922341,-8.084520,23.295753,-76.218995,5.050000
-7.044892,-8.332742,23.248388,-76.098210,5.060000
-7.179699,-8.586871,23.230339,-76.035581,5.070000
-7.326085,-8.845339,23.242864,-76.033170,5.080000
-7.483275,-9.106346,23.287115,-76.092929,5.090000
-7.650385,-9.367840,23.364096,-76.216660,5.100000
-7.826408,-9.627499,23.474614,-76.405948,5.110000
-8.010197,-9.882729,23.619231,-76.662086,5.120000
-8.200455,-10.130660,23.798201,-76.985980,5.130000
-8.395723,-10.368165,24.011406,-77.378038,5.140000
-8.594371,-10.591884,24.258292,-77.838047,5.150000
-8.794595,-10.798272,24.537798,-78.365029,5.160000
-8.994419,-10.983655,24.848294,-78.957099,5.170000
-9.191702,-11.144317,25.187527,-79.611311,5.180000
-9.384156,-11.276596,25.552575,-80.323521,5.190000
-9.569368,-11.377003,25.939829,-81.088254,5.200000
-9.744838,-11.442348,26.344984,-81.898622,5.210000
-9.908018,-11.469885,26.763079,-82.746263,5.220000
-10.056372,-11.457448,27.188550,-83.621365,5.230000
-10.187428,-11.403590,27.615336,-84.512738,5.240000
-10.298856,-11.307696,28.037006,-85.407982,5.250000
-10.388529,-11.170079,28.446927,-86.293736,5.260000
-10.454604,-10.992035,28.838452,-87.156001,5.270000
-10.495580,-10.775854,29.205124,-87.980536,5.280000
-10.510368,-10.524787,29.540890,-88.753308,5.290000
-10.498332,-10.242964,29.840297,-89.460962,5.300000
-10.459330,-9.935263,30.098675,-90.091278,5.310000
-10.393725,-9.607143,30.312273,-90.633605,5.320000
-10.302386,-9.264451,30.478368,-91.079212,5.330000
-10.186667,-8.913209,30.595309,-91.421556,5.340000
-10.048363,-8.559407,30.662519,-91.656443,5.350000
-9.889663,-8.208806,30.680448,-91.782066,5.360000
-9.713075,-7.866761,30.650482,-91.798943,5.370000
-9.521352,-7.538089,30.574820,-91.709754,5.380000
-9.317416,-7.226962,30.456335,-91.519095,5.390000
-9.104271,-6.936854,30.298415,-91.233182,5.400000
-8.884933,-6.670515,30.104817,-90.859524,5.410000
-8.662357,-6.429987,29.879516,-90.406581,5.420000
-8.439379,-6.216649,29.626580,-89.883442,5.430000
-8.218668,-6.031274,29.350064,-89.299526,5.440000
-8.002684,-5.874114,29.053917,-88.664317,5.450000
-7.793657,-5.744982,28.741924,-87.987152,5.460000
-7.593568,-5.643339,28.417656,-87.277043,5.470000
-7.404145,-5.568380,28.084448,-86.542556,5.480000
-7.226866,-5.519110,27.745389,-85.791719,5.490000
-7.062967,-5.494413,27.403319,-85.031976,5.500000
-6.913456,-5.493111,27.060848,-84.270162,5.510000
-6.779132,-5.514011,26.720365,-83.512512,5.520000
-6.660606,-5.555944,26.384068,-82.764681,5.530000
-6.558322,-5.617791,26.053984,-82.031782,5.540000
-6.472577,-5.698503,25.731994,-81.318431,5.550000
-6.403546,-5.797108,25.419861,-80.628798,5.560000
-6.351297,-5.912719,25.119251,-79.966663,5.570000
-6.315811,-6.044527,24.831757,-79.335468,5.580000
-6.296999,-6.191794,24.558919,-78.738374,5.590000
-6.294712,-6.353843,24.302240,-78.178306,5.600000
-6.308753,-6.530037,24.063204,-77.658003,5.610000
-6.338884,-6.719765,23.843289,-77.180063,5.620000
-6.384832,-6.922414,23.643973,-76.746975,5.630000
-6.446293,-7.137348,23.466744,-76.361155,5.640000
-6.522924,-7.363880,23.313104,-76.024971,5.650000
-6.614352,-7.601243,23.184565,-75.740766,5.660000
-6.720155,-7.848561,23.082647,-75.510870,5.670000
-6.839867,-8.104813,23.008865,-75.337605,5.680000
-6.972957,-8.368809,22.964719,-75.223285,5.690000
-7.118823,-8.639150,22.951664,-75.170202,5.700000
-7.276777,-8.914203,22.971089,-75.180603,5.710000
-7.446026,-9.192071,23.024278,-75.256652,5.720000
-7.625661,-9.470570,23.112364,-75.400379,5.730000
-7.814634,-9.747206,23.236277,-75.613611,5.740000
-8.011748,-10.019171,23.396685,-75.897882,5.750000
-8.215633,-10.283341,23.593925,-76.254333,5.760000
-8.424741,-10.536288,23.827927,-76.683575,5.770000
-8.637329,-10.774313,24.098139,-77.185553,5.780000
-8.851458,-10.993496,24.403445,-77.759377,5.790000
-9.064992,-11.189764,24.742093,-78.403152,5.800000
-9.275607,-11.358982,25.111627,-79.113797,5.810000
-9.480809,-11.497075,25.508835,-79.886878,5.820000
-9.677961,-11.600157,25.929722,-80.716458,5.830000
-9.864322,-11.664686,26.369511,-81.594979,5.840000
-10.037099,-11.687626,26.822669,-82.513205,5.850000
-10.193506,-11.666613,27.282993,-83.460232,5.860000
-10.330838,-11.600111,27.743714,-84.423588,5.870000
-10.446545,-11.487545,28.197665,-85.389421,5.880000
-10.538316,-11.329412,28.637468,-86.342800,5.890000
-10.604162,-11.127332,29.055763,-87.268104,5.900000
-10.642493,-10.884061,29.445446,-88.149496,5.910000
-10.652184,-10.603441,29.799915,-88.971447,5.920000
-10.632634,-10.290287,30.113297,-89.719292,5.930000
-10.583795,-9.950232,30.380653,-90.379767,5.940000
-10.506192,-9.589516,30.598127,-90.941489,5.950000
-10.400915,-9.214758,30.763053,-91.395355,5.960000
-10.269587,-8.832702,30.873995,-91.734814,5.970000
-10.114315,-8.449978,30.930724,-91.956020,5.980000
-9.937623,-8.072879,30.934152,-92.057837,5.990000
-9.742367,-7.707169,30.886204,-92.041720,6.000000
-9.531650,-7.357941,30.789665,-91.911488,6.010000
-9.308727,-7.029514,30.648009,-91.673008,6.020000
-9.076915,-6.725387,30.465214,-91.333833,6.030000
-8.839508,-6.448232,30.245587,-90.902801,6.040000
-8.599703,-6.199925,29.993605,-90.389654,6.050000
-8.360533,-5.981614,29.713773,-89.804661,6.060000
-8.124821,-5.793801,29.410510,-89.158295,6.070000
-7.895143,-5.636439,29.088065,-88.460955,6.080000
-7.673801,-5.509036,28.750452,-87.722738,6.090000
-7.462816,-5.410756,28.401413,-86.953273,6.100000
-7.263921,-5.340513,28.044402,-86.161600,6.110000
-7.078575,-5.297059,27.682579,-85.356096,6.120000
-6.907975,-5.279055,27.318825,-84.544444,6.130000
-6.753071,-5.285134,26.955758,-83.733623,6.140000
-6.614597,-5.313948,26.595760,-82.929938,6.150000
-6.493090,-5.364207,26.241003,-82.139049,6.160000
-6.388917,-5.434703,25.893484,-81.366031,6.170000
-6.302300,-5.524327,25.555049,-80.615429,6.180000
-6.233338,-5.632076,25.227426,-79.891319,6.190000
-6.182033,-5.757052,24.912252,-79.197379,6.200000
-6.148304,-5.898456,24.611093,-78.536944,6.210000
-6.132006,-6.055580,24.325472,-77.913069,6.220000
-6.132946,-6.227787,24.056888,-77.328589,6.230000
-6.150891,-6.414494,23.806828,-76.786165,6.240000
-6.185574,-6.615151,23.576788,-76.288332,6.250000
-6.236705,-6.829210,23.368277,-75.837541,6.260000
-6.303965,-7.056104,23.182831,-75.436197,6.270000
-6.387013,-7.295214,23.022015,-75.086681,6.280000
-6.485476,-7.545837,22.887419,-74.791383,6.290000
-6.598942,-7.807151,22.780661,-74.552710,6.300000
-6.726957,-8.078182,22.703374,-74.373098,6.310000
-6.869005,-8.357768,22.657188,-74.255010,6.320000
-7.024500,-8.644519,22.643711,-74.200929,6.330000
-7.192767,-8.936785,22.664498,-74.213328,6.340000
-7.373023,-9.232623,22.721010,-74.294639,6.350000
-7.564361,-9.529762,22.814569,-74.447193,6.360000
-7.765725,-9.825584,22.946299,-74.673154,6.370000
-7.975896,-10.117107,23.117056,-74.974418,6.380000
-8.193466,-10.400981,23.327355,-75.352501,6.390000
-8.416827,-10.673497,23.577280,-75.808392,6.400000
-8.644154,-10.930620,23.866399,-76.342394,6.410000
-8.873399,-11.168037,24.193665,-76.953930,6.420000
-9.102286,-11.381232,24.557330,-77.641346,6.430000
-9.328322,-11.565592,24.954863,-78.401692,6.440000
-9.548810,-11.716532,25.382881,-79.230524,6.450000
-9.760885,-11.829650,25.837112,-80.121707,6.460000
-9.961547,-11.900904,26.312385,-81.067269,6.470000
-10.147725,-11.926804,26.802660,-82.057316,6.480000
-10.316343,-11.904601,27.301110,-83.080018,6.490000
-10.464397,-11.832478,27.800249,-84.121711,6.500000
-10.589049,-11.709713,28.292109,-85.167102,6.510000
-10.687722,-11.536800,28.768472,-86.199609,6.520000
-10.758191,-11.315529,29.221122,-87.201812,6.530000
-10.798679,-11.048994,29.642138,-88.156001,6.540000
-10.807930,-10.741535,30.024172,-89.044800,6.550000
-10.785280,-10.398611,30.360721,-89.851821,6.560000
-10.730692,-10.026603,30.646362,-90.562292,6.570000
-10.644773,-9.632575,30.876929,-91.163627,6.580000
-10.528771,-9.223994,31.049626,-91.645879,6.590000
-10.384528,-8.808435,31.163067,-92.002060,6.600000
-10.214430,-8.393298,31.217243,-92.228287,6.610000
-10.021317,-7.985552,31.213425,-92.323772,6.620000
-9.808396,-7.591514,31.154011,-92.290658,6.630000
-9.579129,-7.216696,31.042337,-92.133724,6.640000
-9.337130,-6.865697,30.882468,-91.859999,6.650000
-9.086062,-6.542158,30.678981,-91.478319,6.660000
-8.829538,-6.248770,30.436767,-90.998860,6.670000
-8.571040,-5.987328,30.160839,-90.432686,6.680000
-8.313850,-5.758813,29.856186,-89.791324,6.690000
-8.060996,-5.563497,29.527645,-89.086400,6.700000
-7.815212,-5.401066,29.179810,-88.329336,6.710000
-7.578921,-5.270741,28.816975,-87.531111,6.720000
-7.354222,-5.171393,28.443097,-86.702085,6.730000
-7.142896,-5.101655,28.061787,-85.851889,6.740000
-6.946415,-5.060014,27.676315,-84.989359,6.750000
-6.765965,-5.044895,27.289628,-84.122512,6.760000
-6.602468,-5.054725,26.904378,-83.258566,6.770000
-6.456609,-5.087983,26.522958,-82.403967,6.780000
-6.328871,-5.143240,26.147531,-81.564455,6.790000
-6.219558,-5.219182,25.780071,-80.745121,6.800000
-6.128826,-5.314623,25.422397,-79.950485,6.810000
-6.056712,-5.428515,25.076206,-79.184571,6.820000
-6.003153,-5.559940,24.743101,-78.450977,6.830000
-5.968013,-5.708104,24.424623,-77.752954,6.840000
-5.951099,-5.872325,24.122272,-77.093467,6.850000
-5.952174,-6.052009,23.837531,-76.475263,6.860000
-5.970973,-6.246634,23.571886,-75.900925,6.870000
-6.007207,-6.455724,23.326839,-75.372923,6.880000
-6.060572,-6.678819,23.103923,-74.893664,6.890000
-6.130748,-6.915445,22.904711,-74.465526,6.900000
-6.217397,-7.165085,22.730823,-74.090895,6.910000
-6.320162,-7.427138,22.583928,-73.772192,6.920000
-6.438658,-7.700889,22.465740,-73.511893,6.930000
-6.572459,-7.985463,22.378013,-73.312541,6.940000
-6.721089,-8.279791,22.322524,-73.176751,6.950000
-6.884005,-8.582563,22.301054,-73.107201,6.960000
-7.060575,-8.892190,22.315360,-73.106618,6.970000
-7.250062,-9.206761,22.367129,-73.177741,6.980000
-7.451602,-9.524008,22.457938,-73.323270,6.990000
-7.664176,-9.841271,22.589185,-73.545795,7.000000
-7.886591,-10.155476,22.762020,-73.847703,7.010000
-8.117453,-10.463118,22.977260,-74.231051,7.020000
-8.355147,-10.760271,23.235291,-74.697419,7.030000
-8.597818,-11.042602,23.535968,-75.247726,7.040000
-8.843357,-11.305421,23.878503,-75.882022,7.050000
-9.089397,-11.543755,24.261356,-76.599255,7.060000
-9.333311,-11.752451,24.682128,-77.397017,7.070000
-9.572230,-11.926318,25.137482,-78.271291,7.080000
-9.803067,-12.060291,25.623069,-79.216212,7.090000
-10.022563,-12.149634,26.133507,-80.223857,7.100000
-10.227343,-12.190157,26.662391,-81.284104,7.110000
-10.413988,-12.178450,27.202371,-82.384576,7.120000
-10.579129,-12.112104,27.745279,-83.510703,7.130000
-10.719544,-11.989923,28.282319,-84.645917,7.140000
-10.832270,-11.812080,28.804327,-85.772004,7.150000
-10.914713,-11.580233,29.302058,-86.869597,7.160000
-10.964758,-11.297552,29.766527,-87.918798,7.170000
-10.980862,-10.968671,30.189342,-88.899910,7.180000
-10.962138,-10.599553,30.563029,-89.794200,7.190000
-10.908406,-10.197273,30.881323,-90.584665,7.200000
-10.820219,-9.769738,31.139386,-91.256727,7.210000
-10.698856,-9.325356,31.333951,-91.798791,7.220000
-10.546285,-8.872689,31.463378,-92.202649,7.230000
-10.365096,-8.420117,31.527623,-92.463672,7.240000
-10.158407,-7.975523,31.528120,-92.580812,7.250000
-9.929757,-7.546037,31.467602,-92.556409,7.260000
-9.682980,-7.137845,31.349877,-92.395843,7.270000
-9.422083,-6.756067,31.179575,-92.107075,7.280000
-9.151128,-6.404708,30.961893,-91.700117,7.290000
-8.874114,-6.086669,30.702353,-91.186472,7.300000
-8.594887,-5.803814,30.406587,-90.578604,7.310000
-8.317058,-5.557074,30.080159,-89.889440,7.320000
-8.043942,-5.346581,29.728421,-89.131947,7.330000
-7.778520,-5.171806,29.356417,-88.318785,7.340000
-7.523412,-5.031709,28.968816,-87.462038,7.350000
-7.280870,-4.924875,28.569878,-86.573029,7.360000
-7.052785,-4.849644,28.163451,-85.662197,7.370000
-6.840701,-4.804214,27.752981,-84.739040,7.380000
-6.645844,-4.786740,27.341541,-83.812098,7.390000
-6.469146,-4.795404,26.931864,-82.888986,7.400000
-6.311281,-4.828471,26.526386,-81.976442,7.410000
-6.172701,-4.884329,26.127290,-81.080399,7.420000
-6.053666,-4.961518,25.736546,-80.206065,7.430000
-5.954284,-5.058738,25.355957,-79.358017,7.440000
-5.874533,-5.174862,24.987190,-78.540282,7.450000
-5.814297,-5.308923,24.631816,-77.756429,7.460000
-5.773385,-5.460109,24.291340,-77.009650,7.470000
-5.751554,-5.627747,23.967229,-76.302836,7.480000
-5.748526,-5.811280,23.660938,-75.638652,7.490000
-5.764002,-6.010244,23.373929,-75.019593,7.500000
-5.797669,-6.224245,23.107693,-74.448052,7.510000
-5.849211,-6.452922,22.863761,-73.926363,7.520000
-5.918304,-6.695925,22.643722,-73.456852,7.530000
-6.004625,-6.952870,22.449229,-73.041871,7.540000
-6.107840,-7.223309,22.282004,-72.683835,7.550000
-6.227599,-7.506689,22.143841,-72.385247,7.560000
-6.363527,-7.802308,22.036603,-72.148717,7.570000
-6.515209,-8.109273,21.962208,-71.976973,7.580000
-6.682171,-8.426450,21.922615,-71.872866,7.590000
-6.863867,-8.752420,21.919799,-71.839354,7.600000
-7.059647,-9.085430,21.955711,-71.879487,7.610000
-7.268743,-9.423342,22.032237,-71.996357,7.620000
-7.490232,-9.763597,22.151133,-72.193043,7.630000
-7.723017,-10.103170,22.313952,-72.472520,7.640000
-7.965790,-10.438547,22.521957,-72.837543,7.650000
-8.217013,-10.765715,22.776019,-73.290498,7.660000
-8.474885,-11.080158,23.076500,-73.833216,7.670000
-8.737325,-11.376901,23.423124,-74.466748,7.680000
-9.001957,-11.650560,23.814852,-75.191111,7.690000
-9.266102,-11.895444,24.249747,-76.004994,7.700000
-9.526785,-12.105687,24.724854,-76.905456,7.710000
-9.780755,-12.275428,25.236101,-77.887614,7.720000
-10.024520,-12.399016,25.778233,-78.944359,7.730000
-10.254404,-12.471264,26.344792,-80.066121,7.740000
-10.466619,-12.487718,26.928158,-81.240717,7.750000
-10.657362,-12.444927,27.519654,-82.453331,7.760000
-10.822922,-12.340715,28.109740,-83.686633,7.770000
-10.959804,-12.174403,28.688263,-84.921088,7.780000
-11.064863,-11.946984,29.244790,-86.135444,7.790000
-11.135431,-11.661208,29.768983,-87.307402,7.800000
-11.169440,-11.321578,30.251004,-88.414429,7.810000
-11.165530,-10.934230,30.681917,-89.434662,7.820000
-11.123124,-10.506722,31.054050,-90.347845,7.830000
-11.042475,-10.047725,31.361302,-91.136203,7.840000
-10.924677,-9.566646,31.599350,-91.785196,7.850000
-10.771634,-9.073216,31.765757,-92.284078,7.860000
-10.585992,-8.577075,31.859962,-92.626222,7.870000
-10.371045,-8.087384,31.883177,-92.809198,7.880000
-10.130606,-7.612498,31.838184,-92.834603,7.890000
-9.868873,-7.159707,31.729079,-92.707697,7.900000
-9.590277,-6.735075,31.560972,-92.436872,7.910000
-9.299343,-6.343359,31.339678,-92.033029,7.920000
-9.000556,-5.988012,31.071420,-91.508912,7.930000
-8.698240,-5.671255,30.762568,-90.878458,7.940000
-8.396466,-5.394197,30.419415,-90.156197,7.950000
-8.098973,-5.156989,30.048002,-89.356729,7.960000
-7.809122,-4.959000,29.654000,-88.494307,7.970000
-7.529862,-4.798986,29.242623,-87.582505,7.980000
-7.263720,-4.675266,28.818599,-86.633997,7.990000
-7.012807,-4.585868,28.386156,-85.660411,8.000000
-6.778840,-4.528665,27.949040,-84.672262,8.010000
-6.563163,-4.501481,27.510553,-83.678939,8.020000
-6.366789,-4.502185,27.073594,-82.688741,8.030000
-6.190437,-4.528750,26.640714,-81.708942,8.040000
-6.034569,-4.579307,26.214161,-80.745880,8.050000
-5.899436,-4.652171,25.795940,-79.805053,8.060000
-5.785116,-4.745858,25.387854,-78.891230,8.070000
-5.691545,-4.859094,24.991557,-78.008550,8.080000
-5.618555,-4.990805,24.608584,-77.160628,8.090000
-5.565903,-5.140112,24.240399,-76.350650,8.100000
-5.533292,-5.306306,23.888418,-75.581462,8.110000
-5.520393,-5.488836,23.554044,-74.855652,8.120000
-5.526865,-5.687275,23.238688,-74.175624,8.130000
-5.552361,-5.901298,22.943792,-73.543663,8.140000
-5.596540,-6.130649,22.670849,-72.961996,8.150000
-5.659074,-6.375110,22.421421,-72.432841,8.160000
-5.739643,-6.634463,22.197146,-71.958455,8.170000
-5.837936,-6.908452,21.999755,-71.541175,8.180000
-5.953643,-7.196747,21.831073,-71.183449,8.190000
-6.086448,-7.498893,21.693026,-70.887868,8.200000
-6.236014,-7.814270,21.587633,-70.657183,8.210000
-6.401966,-8.142038,21.516998,-70.494323,8.220000
-6.583873,-8.481087,21.483293,-70.402397,8.230000
-6.781223,-8.829981,21.488731,-70.384684,8.240000
-6.993398,-9.186899,21.535522,-70.444614,8.250000
-7.219647,-9.549585,21.625828,-70.585722,8.260000
-7.459049,-9.915290,21.761690,-70.811586,8.270000
-7.710485,-10.280727,21.944946,-71.125727,8.280000
-7.972604,-10.642038,22.177129,-71.531480,8.290000
-8.243784,-10.994771,22.459346,-72.031826,8.300000
-8.522109,-11.333885,22.792141,-72.629173,8.310000
-8.805335,-11.653778,23.175346,-73.325096,8.320000
-9.090876,-11.948360,23.607923,-74.120028,8.330000
-9.375793,-12.211161,24.087801,-75.012908,8.340000
-9.656797,-12.435487,24.611733,-76.000813,8.350000
-9.930274,-12.614633,25.175170,-77.078571,8.360000
-10.192326,-12.742136,25.772177,-78.238405,8.370000
-10.438833,-12.812072,26.395410,-79.469639,8.380000
-10.665544,-12.819388,27.036162,-80.758505,8.390000
-10.868186,-12.760231,27.684497,-82.088111,8.400000
-11.042598,-12.632269,28.329482,-83.438593,8.410000
-11.184877,-12.434962,28.959505,-84.787498,8.420000
-11.291536,-12.169759,29.562680,-86.110400,8.430000
-11.359658,-11.840191,30.127313,-87.381738,8.440000
-11.387039,-11.451835,30.642388,-88.575825,8.450000
-11.372309,-11.012153,31.098053,-89.667969,8.460000
-11.315017,-10.530201,31.486042,-90.635598,8.470000
-11.215680,-10.016230,31.800018,-91.459305,8.480000
-11.075779,-9.481211,32.035790,-92.123702,8.490000
-10.897712,-8.936331,32.191394,-92.618022,8.500000
-10.684705,-8.392494,32.267046,-92.936410,8.510000
-10.440681,-7.859869,32.264957,-93.077909,8.520000
-10.170107,-7.347528,32.189061,-93.046151,8.530000
-9.877825,-6.863180,32.044674,-92.848819,8.540000
-9.568877,-6.413019,31.838115,-92.496939,8.550000
-9.248337,-6.001679,31.576337,-92.004091,8.560000
-8.921167,-5.632282,31.266587,-91.385598,8.570000
-8.592082,-5.306561,30.916105,-90.657767,8.580000
-8.265455,-5.025033,30.531891,-89.837212,8.590000
-7.945241,-4.787205,30.120535,-88.940289,8.600000
-7.634932,-4.591785,29.688098,-87.982666,8.610000
-7.337533,-4.436895,29.240053,-86.979005,8.620000
-7.055565,-4.320263,28.781269,-85.942758,8.630000
-6.791081,-4.239389,28.316021,-84.886068,8.640000
-6.545696,-4.191690,27.848037,-83.819732,8.650000
-6.320623,-4.174612,27.380542,-82.753240,8.660000
-6.116726,-4.185719,26.916328,-81.694844,8.670000
-5.934561,-4.222750,26.457813,-80.651661,8.680000
-5.774426,-4.283668,26.007106,-79.629794,8.690000
-5.636408,-4.366677,25.566066,-78.634457,8.700000
-5.520430,-4.470236,25.136358,-77.670101,8.710000
-5.426283,-4.593054,24.719499,-76.740537,8.720000
-5.353673,-4.734082,24.316908,-75.849052,8.730000
-5.302239,-4.892493,23.929936,-74.998516,8.740000
-5.271589,-5.067663,23.559907,-74.191477,8.750000
-5.261318,-5.259143,23.208144,-73.430252,8.760000
-5.271022,-5.466631,22.875997,-72.716998,8.770000
-5.300314,-5.689939,22.564862,-72.053787,8.780000
-5.348830,-5.928966,22.276209,-71.442667,8.790000
-5.416234,-6.183658,22.011593,-70.885711,8.800000
-5.502217,-6.453969,21.772672,-70.385074,8.810000
-5.606493,-6.739827,21.561218,-69.943025,8.820000
-5.728796,-7.041087,21.379130,-69.561997,8.830000
-5.868864,-7.357484,21.228435,-69.244607,8.840000
-6.026427,-7.688587,21.111289,-68.993693,8.850000
-6.201191,-8.033737,21.029973,-68.812329,8.860000
-6.392812,-8.391995,20.986878,-68.703838,8.870000
-6.600874,-8.762076,20.984478,-68.671792,8.880000
-6.824859,-9.142284,21.025298,-68.720001,8.890000
-7.064115,-9.530446,21.111859,-68.852478,8.900000
-7.317819,-9.923845,21.246613,-69.073382,8.910000
-7.584938,-10.319156,21.431852,-69.386931,8.920000
-7.864190,-10.712400,21.669602,-69.797274,8.930000
-8.154003,-11.098900,21.961487,-70.308320,8.940000
-8.452476,-11.473269,22.308580,-70.923506,8.950000
-8.757342,-11.829427,22.711221,-71.645516,8.960000
